Survey ID,Product Name,Print Customer Region,LTR,Source Type,Survey language,Review Source,Star Rating,Product Family,Supplies Family,Printer Family,Model Name,Combined Text,Ink Supply Type,token_count,Response Date,Month of Response Date,predicted_level1,NLTK_Vader_Sentiment,TextBlob_NaiveBayes_Sentiment,TextBlob_Sentiment
328503832,HP OfficeJet Pro 9015 All-in-One Printer,US,2,HPS Surveys,English,,,Supplies - Ink,Magnus,Manhattan,HP OfficeJet Pro 9015 All-in-One Printer,"I have always been happy with HP Printer Hardware, and have used HP printers 9both laser and inkjet) for at least the last 10 years. But my experience with Instant Ink has sadly sent me shopping for alternatives. As it turned out, with my low print volume, I have been paying around $13 every month for ink, but have not needed or received any ink for about a year. That was when I discovered that I could not even cancel the subscription easily, but instead would have to throw away all of my unused ink, and buy brand new cartridges. Worse, even a week or more after cancelling, I was charged one (hopefully final) months charge.",IIC,116,2023-07-31 13:29:31,2023-07-01 00:00:00,"Logistic Handling, Instant Ink related, Cartridge Problem",-0.6378,neg,0.06088154269972452
328260332,HP Smart Tank 795 All-in-One,AE,3,HPS Surveys,French,,,Supplies - Ink,Sayan,Sayan,HP Smart Tank 795 All-in-One,"The smart color cartridge fails after just 6 months and months of 100 sheets printed
 It gives an incompatibility message even though it is the original printer cartridge
 And after 6 months no support from HP support and I had to buy a set of cartridges again when I bought the smart tank to avoid this especially since the printer is still under warranty!!!!!!",CISS,64,2023-07-29 09:37:10,2023-07-01 00:00:00,Print quality,0.6497,pos,0.06071428571428572
344079770,HP DeskJet 4155e All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4155e All-in-One Printer,You sent me 2 new cartridges way before I needed them.  I had a new one in he printer. So I was paying for ink that took me a long time to use up and youstill sent 2 more. I never knew your system.,IPH,44,2023-10-20 08:41:36,2023-10-01 00:00:00,Instant Ink related,0.0,pos,0.18068181818181817
322927348,HP OfficeJet Pro 8020e All-in-One Printer,AU,7,HPS Surveys,English,,,Supplies - Ink,CEDELLA ,Malbec Yeti,HP OfficeJet Pro 8020e All-in-One Printer,supply printer ink convenient delivery tiding arrange prior,,8,2023-06-29 22:13:57,2023-06-01 00:00:00,"Logistic Handling, Customer experience & expectation",0.0,pos,0.0
344171493,HP ENVY 6430e All-in-One Printer,GB,10,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6430e All-in-One Printer,It prints from my phone or lap top.  Coloured pictures are crystal clear and I never have to worry about ink it just comes through the post.,IPH,27,2023-10-21 00:51:30,2023-10-01 00:00:00,Print quality,0.7009,pos,0.3
345898203,HP OfficeJet Pro 8020 series,US,3,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet Pro 8028e All-in-One Printer,Exorbant ink prices and not being allowed to buy ink from other sources.  I feel like a hostage.,IIC,18,2023-11-03 19:22:53,2023-11-01 00:00:00,"Cost, Customer experience & expectation",0.3612,pos,-0.125
369465689,HP 65 2-pack Black/Tri-color Original Ink Cartridges,US,2,Web Reviews,English,Amazon US,1.0,Supplies - Ink,Dolmen Refresh,,HP 65 2-pack Black/Tri-color Original Ink Cartridges,"I spent all my time trying to figure out what the best deal is for the price. That was a pain and with my math skills I'm not sure I even know. I think this is a stupid move for hp, but hey, I'm sure they sell more ink.",IPH,49,2024-02-04 00:00:00,2024-02-01 00:00:00,"Others, Instant Ink related",0.1825,pos,0.1416666666666667
384948580,HP ENVY Photo 7158 All-in-One Printer,US,3,HPS Surveys,English,,,Supplies - Ink,Centaur,Palermo,HP ENVY Photo 7158 All-in-One Printer,This printer has always giving me trouble. The scanner almost never worked. The ink was new nevertheless it didn't print.,IPH,20,2024-04-30 06:15:19,2024-04-01 00:00:00,Cartridge Problem,-0.0772,pos,-0.03181818181818183
340588980,HP 62 2-pack Black/Tri-color Original Ink Cartridges,US,10,Web Reviews,English,HP US,5.0,Supplies - Ink,Minotaur,,HP 62 2-pack Black/Tri-color Original Ink Cartridges,Item(s) received on time and as described.,IPH,7,2023-10-12 20:57:04,2023-10-01 00:00:00,Others,0.0,pos,0.0
334075521,HP 67XL High Yield Black/67 Tri-color 2-pack Original Ink Cartridges,US,10,Web Reviews,English,Office Depot,5.0,Supplies - Ink,Obelisk,,HP 67XL High Yield Black/67 Tri-color 2-pack Original Ink Cartridges,Purchased for a family members printer.,IPH,6,2023-08-25 01:52:13,2023-08-01 00:00:00,Others,0.0,pos,0.0
349003728,HP ENVY Photo 7855 All-in-One Printer,US,7,HPS Surveys,English,,,Supplies - Ink,Centaur,Palermo,HP ENVY Photo 7855 All-in-One Printer,"The color ink dried out due to non-use; further the membership for ink and paper did not allow me to make the membership for ink and paper aware. So yeah, I cancelled it. 
Printer is fine; membership has not ability to manually prompt delivery of items when they are needed...",IPH,50,2023-11-26 13:09:02,2023-11-01 00:00:00,Customer experience & expectation,-0.0581,pos,0.06833333333333333
388010206,HP 63XL High Yield Black Original Ink Cartridge,US,10,Web Reviews,English,Staples,5.0,Supplies - Ink,Dolmen Refresh,,HP 63XL High Yield Black Original Ink Cartridge,Just like original.,IPH,3,2024-04-18 08:00:00,2024-04-01 00:00:00,Brand Loyalty,0.5859,neg,0.375
350894000,HP ENVY Photo 6234 All-in-One Printer,GB,0,HPS Surveys,English,,,Supplies - Ink,Centaur,Palermo,HP ENVY Photo 6234 All-in-One Printer,"Customer service is terrible 
Don’t send ink - you pay for
Try to close account and still take money

Terrible terrible terrible 
So bad I don’t use anymore",IPH,28,2023-12-05 23:09:50,2023-12-01 00:00:00,Customer experience & expectation,-0.9485,pos,-0.9400000000000001
375712874,HP DeskJet 4152e All-in-One Printer,US,10,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4152e All-in-One Printer,Like the price of ink and paper. But do not no why you don't take payments out of my card,IPH,20,2024-04-06 20:01:17,2024-04-01 00:00:00,Instant Ink related,0.4735,pos,0.0
333923477,HP DeskJet 3762 All-in-One Printer,GB,10,HPS Surveys,English,,,Supplies - Ink,Dolmen Refresh,Lhasa,HP DeskJet 3762 All-in-One Printer,"I am very pleased with the service I receive with hp services. A really good deal, no worries as you know when a new cartridge is needed, so reasonable too.",IPH,30,2023-09-02 22:52:55,2023-09-01 00:00:00,Customer experience & expectation,0.8394,neg,0.42159090909090907
378367038,HP OfficeJet Pro 8030 series,US,0,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet Pro 8034e All-in-One Printer,"The feeder never works and your ink policy is crazy, still using those little cartridges and wanting to spy on our printer and printing usage with your ink replacement company.  Inks for your printers are pricey and not worth the cost because ink is really cheap.  Also, you used to make quality made printers in the HP6830 series that I owned before this.  It was well designed and well made, and not the cheap creaky plastic of the HP 8030e printer. The paper drawer isn't smooth pulling it out to load paper and you have to tug on it.  It's time that HP go back to making quality printers and ditch the price ink cartridges that pollute our environment.",IIC,119,2024-04-15 23:17:34,2024-04-01 00:00:00,"Customer experience & expectation, Cost, Print quality",-0.4881,pos,0.03750000000000001
369465804,HP 902XL High Yield Magenta Original Ink Cartridge,US,2,Web Reviews,English,Amazon US,1.0,Supplies - Ink,Makeda,,HP 902XL High Yield Magenta Original Ink Cartridge,"The packaging seemed normal, but when I installed this, the printer said the cartridge was depleted, and might not be genuine HP ink. A test page prints fine, but I will be interested to see how long the cartridge lasts....",IIC,40,2024-02-10 00:00:00,2024-02-01 00:00:00,Customer experience & expectation,0.6956,pos,0.23333333333333334
323306747,HP 902XL High Yield Magenta Original Ink Cartridge,US,8,Web Reviews,English,Amazon US,4.0,Supplies - Ink,Makeda,,HP 902XL High Yield Magenta Original Ink Cartridge,nt print enough cost issue avoid rdparty due past quality issue firmware fight nonhe cart work,IIC,16,2023-06-14 01:00:00,2023-06-01 00:00:00,Others,-0.5859,pos,-0.125
345433769,HP ENVY 6055e All-in-One Printer,US,10,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6055e All-in-One Printer,It's great that I don't have to go to the store hoping my exact cartridge is there to purchase at an overinflated price.  I just recycled many cartridges by envelope provided mail.,IPH,32,2023-11-01 03:49:05,2023-11-01 00:00:00,Others,0.7845,pos,0.5166666666666667
320670264,HP 63 2-pack Black/Tri-color Original Ink Cartridges,US,10,Web Reviews,English,Amazon US,5.0,Supplies - Ink,Dolmen Refresh,,HP 63 2-pack Black/Tri-color Original Ink Cartridges,good price quality quantity,IPH,4,2023-06-07 01:00:00,2023-06-01 00:00:00,"Others, General satisfied, Cost",0.4404,pos,0.7
369483170,HP DeskJet Ink Advantage 2774 All-in-One Printer,BR,8,HPS Surveys,Portuguese (Brazil),,,Supplies - Ink,Obelisk,Taccola,HP DeskJet Ink Advantage 2779 All-in-One Printer,"The multifunctional is a little simpler than the previous model which had a defect in the black cartridge circuit that was not worth repairing.
 The quality is good but as always, the new 667 cartridge model is very similar to the previous 662 but more expensive and makes it impossible for me to use the 662 cartridges that I still have.",IPH,61,2024-03-08 09:30:38,2024-03-01 00:00:00,Cost,-0.0214,pos,-0.060709366391184565
384936612,HP ENVY Photo 7855 All-in-One Printer,CA,5,HPS Surveys,English,,,Supplies - Ink,Centaur,Palermo,HP ENVY Photo 7855 All-in-One Printer,Goes through ink very quick for basic black prints. But has been reliable since we have opened.,IPH,17,2024-04-30 19:16:44,2024-04-01 00:00:00,Print quality,0.0,pos,0.0888888888888889
370631156,HP DeskJet 2742e All-in-One Printer,CA,6,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2742e All-in-One Printer,"This printer is unreliable and always going offline or not responding , and extremely slowly most of the time. bought for a particular chore I expected to print off my files and scan. i have to use the HP Smart app and struggle to use my old settings  on my HP home computer. Seems I have to reset and/or set it up all over again at great time wasting and frustration. Right now it decided to develop an unknown scanner unresponsiveness....and the lights go off. I am now out of black ink , although I had more than I needed sent too early before. Seeking help i am aghast I am expected first to indicate the country....this is hardly what I call help available... online assistance is despicable...I want a true complete  manual in my hands when I buy a product. When it does scan, it clomps along as though it is on its last flimsy legs. If I can get this one project finished, I will be buying ink for my wonderful and hardy hard wired Canon scanner/printer and hopefully return to my chores without hours of frustration, time waste and internet searching.",IPH,194,2024-03-19 11:32:11,2024-03-01 00:00:00,"Printer Hardware/Printing issues, Instant Ink related, Customer experience & expectation, Others",0.9053,pos,0.1325757575757576
373435812,HP ENVY Photo 6220 All-in-One Printer,IT,7,HPS Surveys,English,,,Supplies - Ink,Centaur,Palermo,HP ENVY Photo 6220 All-in-One Printer,Because sometimes I have to buy cartridges again prematurely.....,IPH,9,2024-03-26 02:48:50,2024-03-01 00:00:00,Others,0.0,pos,0.0
345585718,HP 62XL High Yield Black/Tri-color Original Ink Cartridge Content Value Pack,US,10,Web Reviews,English,Amazon US,5.0,Supplies - Ink,Minotaur,,HP 62XL High Yield Black/Tri-color Original Ink Cartridge Content Value Pack,Very good product,IPH,3,2023-10-20 01:00:00,2023-10-01 00:00:00,General satisfied,0.4927,neg,0.9099999999999999
322197850,DeskJet 2700 All-in-One Printer series,GB,7,HPS Surveys,English,,,Supplies - Ink,OBELISK,Taccola Yeti,HP DeskJet 2720e All-in-One Printer,need budget printer give good clear print via ii copy cost little set cartridge good buy hope reliable time tell,,20,2023-06-22 09:43:03,2023-06-01 00:00:00,Others,0.8761,pos,0.328125
338430251,HP DeskJet Ink Advantage 2774 All-in-One Printer,AR,0,HPS Surveys,Spanish (Mexico),,,Supplies - Ink,Obelisk,Taccola,HP DeskJet Ink Advantage 2774 All-in-One Printer,"It is total and absurd garbage. And it mocks customers, because of the way it prints and the disastrous consumables and culture of consumerism that forces them to purchase. The worst thing is the level of quality of the inks in cartridges that are offered for sale",IPH,47,2023-09-23 10:26:20,2023-09-01 00:00:00,Print quality,-0.9001,neg,-0.55
340856239,HP DeskJet Ink Advantage 2775 All-in-One Printer,US,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola,HP DeskJet Ink Advantage 2775 All-in-One Printer,"The printer I bought doesn't work: black color is not printed (even with HP original supplied cartridge). It results in a frustrating experience not to be able to print a single page. The configuration was very painful in MacOS (as well as Android) due to the app requirement about setting Safari as default browser in order to login into my HP account. Printing options are poor (I can't select the scale to print for an image, and predefined values don't fit the scale that I need). Finally, Customer Support are inefficient since they ask me to repeat the same test again and again and again... just to finally conclude I should buy another cartridge. This is the first and last time I bought HP products.",IPH,125,2023-10-03 09:55:55,2023-10-01 00:00:00,Others,-0.3618,neg,-0.03914965986394558
378116129,HP 63 Black Original Ink Cartridge,US,10,Web Reviews,English,Walmart,5.0,Supplies - Ink,Dolmen Refresh,,HP 63 Black Original Ink Cartridge,Genuine HP product works great and is a good value,IPH,10,2024-03-16 01:00:00,2024-03-01 00:00:00,"General satisfied, Brand Loyalty",0.8555,neg,0.6333333333333334
341025238,HP ENVY 6022e All-in-One Printer,GB,1,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6022e All-in-One Printer,I’m unclear about what I’m paying for and haven’t had any ink so far posted.,IPH,15,2023-10-08 02:34:03,2023-10-01 00:00:00,Others,-0.25,pos,0.1
333590368,HP ENVY 6055e All-in-One Printer,US,10,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6055e All-in-One Printer,Works like a charm……..Does everything I expected…and the auto ink feature is great.,IPH,13,2023-08-29 08:08:14,2023-08-01 00:00:00,"Instant Ink related, General satisfied",0.765,pos,0.8
342432697,HP OfficeJet Pro 9015e All-in-One Printer,US,5,HPS Surveys,English,,,Supplies - Ink,Magnus,Manhattan Yeti,HP OfficeJet Pro 9015e All-in-One Printer,"The cartridges sent by HP repeatedly gave the message of incompatibility!!! When I finally fixed one of the color cartridges, then I got the same message for another color!! I tried several times to connect with HP and all I got was users' forum!!",IIC,44,2023-10-14 06:31:58,2023-10-01 00:00:00,Print quality,0.0,pos,0.03333333333333333
332927220,HP 62 2-pack Black Original Ink Cartridges,US,10,Web Reviews,English,Office Depot,5.0,Supplies - Ink,Minotaur,,HP 62 2-pack Black Original Ink Cartridges,"Lasts longer than other brands. Great color, sharpwouldn't use another ink",IPH,11,2023-08-15 14:22:52,2023-08-01 00:00:00,Customer experience & expectation,0.6249,pos,0.3375
341355748,HP OfficeJet Pro 8025e All-in-One Printer,US,5,HPS Surveys,English,,,Supplies - Ink,Cedella ,Malbec Yeti,HP OfficeJet Pro 8025e All-in-One Printer,"I had a lot of issues beginning with HP I got 3 machines it’s supposed to get 6 months ink free they sent me one and started charging me, it’s illegal offers at the end",IIC,35,2023-10-11 19:28:42,2023-10-01 00:00:00,"Instant Ink related, Logistic Handling",-0.0772,pos,9.25185853854297e-18
341471530,HP 61 Black Original Ink Cartridge,US,10,Web Reviews,English,Amazon US,5.0,Supplies - Ink,Pyramid Refresh,,HP 61 Black Original Ink Cartridge,Does the job. Good ink.,IPH,5,2023-09-30 01:00:00,2023-09-01 00:00:00,General satisfied,0.4404,pos,0.7
338251488,HP OfficeJet Pro 9015e All-in-One Printer,US,10,HPS Surveys,English,,,Supplies - Ink,Magnus,Manhattan Yeti,HP OfficeJet Pro 9015e All-in-One Printer,This printer has worked well for my home office. It does everything I need.  I did recently have an issue with two of the color ink cartridges. I had to return them for a replacement and these have worked fine.,IIC,40,2023-09-22 04:59:10,2023-09-01 00:00:00,Cartridge Problem,0.4404,pos,0.20833333333333334
